Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST101937,50,70485,76780,736,60,No
CUST101938,61,15000,16211,818,84,Yes
CUST101939,21,89566,85774,632,60,No
CUST101940,25,69394,52980,806,12,No
CUST101941,40,100061,32020,642,84,No
CUST101942,28,42618,31195,620,60,No
CUST101943,63,15000,8352,701,48,Yes
CUST101944,32,76977,76378,730,24,No
CUST101945,21,77289,74053,744,36,No
CUST101946,40,27733,30801,613,36,Yes
CUST101947,48,45538,9783,710,240,No
CUST101948,63,138880,140144,632,60,No
CUST101949,57,62360,70994,576,12,No
CUST101950,57,88274,87330,615,36,Yes
CUST101951,32,53734,17743,627,24,No
CUST101952,57,17742,5000,717,72,Yes
CUST101953,64,65744,14519,761,36,No
CUST101954,48,63360,52509,577,60,No
CUST101955,35,60003,49783,705,60,No
CUST101956,26,67134,79682,598,180,No
CUST101957,64,76607,45814,724,48,No
CUST101958,40,66247,35237,636,60,No
CUST101959,34,38400,31658,606,120,Yes
CUST101960,22,82155,84259,736,60,No
CUST101961,29,21266,24175,639,120,Yes
CUST101962,57,18741,18800,658,84,No
CUST101963,40,88480,55448,525,60,Yes
CUST101964,46,82676,69027,746,60,No
CUST101965,49,68565,72425,737,360,No
CUST101966,21,35114,24250,680,84,No
CUST101967,55,52302,21794,573,240,No
CUST101968,26,63431,23452,765,36,No
CUST101969,57,30103,6025,633,60,No
CUST101970,25,51524,47311,648,240,No
CUST101971,53,86308,26850,842,48,No
CUST101972,34,105683,46906,631,360,No
CUST101973,32,59514,29631,732,24,No
CUST101974,62,88912,67607,719,240,No
CUST101975,40,22148,13244,707,60,Yes
CUST101976,44,86486,75647,700,24,Yes
CUST101977,63,49901,12757,706,180,No
CUST101978,54,77684,25165,699,36,No
CUST101979,45,63806,44614,676,12,No
CUST101980,49,103010,55313,786,36,No
CUST101981,59,48139,23868,588,84,Yes
CUST101982,51,85690,22882,752,360,No
CUST101983,63,63012,69043,738,24,Yes
CUST101984,43,66042,58897,729,60,No
CUST101985,64,65404,21035,758,36,No
CUST101986,58,48858,12950,674,120,No
CUST101987,40,69648,81828,549,24,Yes
CUST101988,43,68434,60302,675,36,No
CUST101989,65,76031,46946,611,36,No
CUST101990,36,72113,65027,629,60,No
CUST101991,62,89950,86022,593,180,No
CUST101992,28,93088,91223,647,60,No
CUST101993,41,43734,29646,638,24,No
CUST101994,21,91719,57772,514,72,No
CUST101995,28,40342,8513,729,120,No
CUST101996,49,84696,95415,835,36,No
CUST101997,52,85493,68677,722,24,Yes
CUST101998,58,22217,8957,666,36,No
CUST101999,25,72324,80974,676,120,No
CUST102000,42,58288,64987,651,72,Yes
CUST102001,54,51031,60685,686,60,No
CUST102002,21,103771,111456,677,36,No
CUST102003,46,53658,64271,621,48,Yes
CUST102004,63,49841,22164,798,360,No
CUST102005,30,71892,74929,576,36,No
CUST102006,50,87140,89147,730,240,Yes
CUST102007,38,66459,28640,673,72,No
CUST102008,37,99159,29593,813,24,No
CUST102009,46,83274,98215,704,60,Yes
CUST102010,28,15545,7711,655,240,No
CUST102011,60,56763,60787,663,60,No
CUST102012,32,55954,11422,683,180,No
CUST102013,47,81984,18120,600,36,No
CUST102014,28,15000,9988,626,72,No
CUST102015,45,133725,58667,555,180,No
CUST102016,24,83276,74102,615,240,No
CUST102017,53,73722,56439,687,60,No
CUST102018,21,99539,27621,701,72,No
CUST102019,39,128591,46631,541,12,No
CUST102020,51,91769,53965,670,36,No
CUST102021,36,93720,36139,719,36,No
CUST102022,34,73267,72697,669,24,No
CUST102023,25,66462,40945,636,36,No
CUST102024,61,58105,17050,651,48,No
CUST102025,46,49347,33770,642,360,No
CUST102026,48,52825,15364,635,84,No
CUST102027,22,36236,11919,692,60,No
CUST102028,26,68103,29939,842,360,No
CUST102029,29,27883,29543,628,36,Yes
CUST102030,53,74773,84091,658,60,No
CUST102031,61,69092,70906,676,84,No
CUST102032,45,73673,39347,632,24,Yes
CUST102033,33,56947,26904,757,120,No
CUST102034,29,146922,110067,514,24,No
CUST102035,33,104003,95875,643,36,No
CUST102036,51,38886,46405,737,36,No
CUST102037,61,75822,25140,659,240,No
CUST102038,31,54800,13661,623,84,No
CUST102039,24,44638,39922,711,84,No
CUST102040,54,36498,37674,743,60,Yes
CUST102041,58,80805,84550,695,48,No
CUST102042,24,52965,46528,624,72,No
CUST102043,58,94196,108704,712,60,No
CUST102044,39,94845,67435,652,36,No
CUST102045,26,104348,116224,732,84,Yes
CUST102046,54,48690,56861,784,24,No
CUST102047,38,81884,85745,498,36,No
CUST102048,33,85811,43743,688,180,No
CUST102049,61,58146,23038,558,84,Yes
CUST102050,43,50706,37934,850,72,No
CUST102051,39,110238,71987,647,60,No
CUST102052,65,75687,81572,732,60,No
CUST102053,31,85899,25772,678,84,No
CUST102054,21,49448,22634,624,120,No
CUST102055,44,39518,37613,615,60,Yes
CUST102056,27,55764,16450,791,360,No
CUST102057,45,66899,34839,747,360,No
CUST102058,41,43394,25479,816,60,No
CUST102059,35,69754,57379,684,180,No
CUST102060,21,27787,9951,700,60,No
CUST102061,32,41999,44544,661,60,No
CUST102062,27,86773,56189,660,24,Yes
CUST102063,35,85095,95053,607,72,No
CUST102064,41,60203,40208,686,240,No
CUST102065,39,44556,21166,625,120,No
CUST102066,49,44315,15148,711,120,No
CUST102067,45,60668,12361,692,36,No
CUST102068,53,86113,63048,700,48,No
CUST102069,52,93206,28629,797,36,No
CUST102070,55,57587,34076,677,48,Yes
CUST102071,64,41163,32489,733,72,No
CUST102072,58,76696,36483,824,60,No
CUST102073,46,49412,18541,771,72,No
CUST102074,31,57044,55602,761,60,No
CUST102075,55,103132,118271,659,48,Yes
CUST102076,28,90678,27243,696,24,No
CUST102077,34,73949,26296,588,180,Yes
CUST102078,30,38202,44315,715,12,Yes
CUST102079,22,75285,17902,699,12,No
CUST102080,29,96566,113719,682,180,Yes
CUST102081,23,60609,12403,752,360,No
CUST102082,41,103778,111423,595,120,No
CUST102083,46,102319,51909,794,12,No
CUST102084,28,111593,127059,743,36,No
CUST102085,22,77631,40131,675,360,No
CUST102086,26,84685,72347,670,180,Yes
CUST102087,48,105355,29503,714,72,No
CUST102088,49,81185,35911,786,36,No
CUST102089,46,57469,55956,687,12,No
CUST102090,45,58786,42837,690,12,No
CUST102091,32,75964,85685,681,72,No
CUST102092,25,37736,23727,805,12,No
CUST102093,54,66419,71056,654,360,No
CUST102094,57,97414,63217,678,36,No
CUST102095,35,15219,17947,782,120,Yes
CUST102096,64,108362,125682,690,36,No
CUST102097,56,98059,51887,760,60,No
CUST102098,35,58506,63533,616,24,No
CUST102099,63,83585,87565,666,120,No
CUST102100,43,70079,28780,784,72,No
CUST102101,26,100750,83047,633,24,No
CUST102102,64,94567,25787,669,180,No
CUST102103,63,34998,36283,698,60,Yes
CUST102104,65,84682,31717,611,240,No
CUST102105,41,64859,17565,651,240,No
CUST102106,43,72071,43258,688,240,No
CUST102107,63,51796,40241,683,24,No
CUST102108,36,113703,119947,770,24,No
CUST102109,35,96002,112730,788,360,Yes
CUST102110,45,51506,32938,620,60,No
CUST102111,56,36635,9541,688,36,Yes
CUST102112,31,60358,57287,727,120,Yes
CUST102113,35,80863,61874,786,36,Yes
CUST102114,24,76005,49243,730,120,No
CUST102115,41,101328,51603,700,180,No
CUST102116,33,89748,63039,727,120,No
CUST102117,42,94239,50765,727,36,No
CUST102118,39,78171,74811,615,60,No
CUST102119,54,35268,26236,693,60,No
CUST102120,34,65108,70111,782,60,Yes
CUST102121,24,96502,71753,665,36,No
CUST102122,47,68712,30114,689,60,No
CUST102123,49,82577,86796,663,60,No
CUST102124,48,62031,46971,518,60,No
CUST102125,55,44255,18005,681,180,No
CUST102126,28,66916,55106,701,60,No
CUST102127,36,77726,43349,644,36,No
CUST102128,62,53608,55988,599,84,No
CUST102129,56,64107,41881,618,120,Yes
CUST102130,50,46513,43092,733,48,Yes
CUST102131,38,97981,28957,818,84,No
CUST102132,22,62639,37334,777,36,No
CUST102133,33,106319,125801,586,48,Yes
CUST102134,24,108219,109135,740,240,No
CUST102135,46,67974,24467,634,240,No
CUST102136,45,44789,21399,639,72,No
CUST102137,50,17853,9459,648,120,No
CUST102138,31,33199,28231,729,180,Yes
CUST102139,27,35654,34121,747,360,Yes
CUST102140,51,104462,99189,673,60,No
CUST102141,64,72896,51747,674,72,No
CUST102142,30,79740,80603,712,60,No
CUST102143,59,15000,9556,720,24,No
CUST102144,33,40051,12972,762,60,No
CUST102145,51,92177,70464,590,120,No
CUST102146,27,77169,88922,681,180,No
CUST102147,62,66320,65855,605,180,No
CUST102148,62,84121,65505,676,24,No
CUST102149,56,110895,93907,664,60,No
CUST102150,40,64474,72892,677,24,No
CUST102151,24,71734,45074,624,36,No
CUST102152,27,74815,39756,576,240,Yes
CUST102153,21,129803,152809,533,60,Yes
CUST102154,64,17516,18627,671,120,Yes
CUST102155,65,87081,45547,650,24,No
CUST102156,62,67130,44560,633,60,No
CUST102157,33,84169,51771,773,84,No
CUST102158,42,53566,18700,620,36,No
CUST102159,41,68776,79630,779,48,No
CUST102160,42,87785,53050,794,24,No
CUST102161,48,147823,158958,543,84,No
CUST102162,29,90201,35120,686,360,No
CUST102163,46,48798,36495,652,180,No
CUST102164,29,59406,13305,476,360,No
CUST102165,35,58665,56566,579,180,No
CUST102166,30,25109,19608,734,180,No
CUST102167,44,61748,50979,821,72,No
CUST102168,62,88321,22232,743,60,No
CUST102169,28,38144,15679,703,60,No
CUST102170,44,96212,26394,679,180,No
CUST102171,36,82194,40186,798,36,No
CUST102172,46,51644,42732,830,24,No
CUST102173,47,66462,50922,639,240,No
CUST102174,57,109958,89302,540,12,No
CUST102175,24,88339,66188,533,360,Yes
CUST102176,44,70220,33216,773,120,No
CUST102177,39,64058,28474,677,48,No
CUST102178,56,71915,24240,693,84,No
CUST102179,59,57206,60013,555,180,Yes
CUST102180,30,17381,14191,627,36,No
CUST102181,45,121054,46789,659,120,No
CUST102182,38,73883,27869,695,180,No
CUST102183,39,79954,85793,652,36,No
CUST102184,56,68552,64626,607,12,Yes
CUST102185,30,51622,44364,625,36,Yes
CUST102186,53,65352,39660,765,36,No
CUST102187,25,30015,13866,697,24,Yes
CUST102188,55,126927,149704,723,120,No
CUST102189,64,39137,39029,617,60,No
CUST102190,54,44201,22179,473,180,No
CUST102191,53,58994,61800,643,36,Yes
CUST102192,41,102202,98005,619,60,No
CUST102193,37,70363,34976,704,72,No
CUST102194,42,39097,24496,850,180,No
CUST102195,57,101358,39119,729,60,No
CUST102196,35,88275,27458,850,60,No
CUST102197,55,83461,77015,720,180,Yes
CUST102198,48,87893,41091,636,48,No
CUST102199,27,129859,132464,704,24,No
CUST102200,52,124627,149005,805,60,No
CUST102201,31,52832,14614,808,120,No
CUST102202,30,110597,74436,640,12,No
CUST102203,29,79579,79743,698,72,No
CUST102204,34,82477,81566,580,72,Yes
CUST102205,33,27693,26585,738,240,Yes
CUST102206,45,65740,36091,789,48,No
CUST102207,22,49679,32483,683,36,No
CUST102208,55,90701,72104,633,60,No
CUST102209,27,96777,113610,705,48,No
CUST102210,41,18138,9569,709,120,No
CUST102211,38,69449,78001,686,84,No
CUST102212,23,98047,46019,693,120,No
CUST102213,62,65333,77686,668,180,No
CUST102214,59,88227,76781,750,240,No
CUST102215,61,78779,52271,732,60,No
CUST102216,31,78542,63885,611,360,No
CUST102217,59,63217,29872,609,36,No
CUST102218,44,39585,18770,662,120,Yes
CUST102219,39,41962,13157,732,60,No
CUST102220,24,87734,27553,690,180,No
CUST102221,46,70486,38603,635,60,No
CUST102222,58,66537,64066,698,120,No
CUST102223,62,59403,47996,657,240,No
CUST102224,52,62370,18872,742,120,No
CUST102225,59,96173,101197,703,120,No
CUST102226,65,61619,49379,658,24,Yes
CUST102227,56,36473,42340,696,36,Yes
CUST102228,60,88591,77091,772,360,Yes
CUST102229,57,64878,24341,640,84,No
CUST102230,53,70785,47694,708,72,No
CUST102231,56,110189,93495,675,60,No
CUST102232,23,69486,15861,710,12,No
CUST102233,29,77230,16598,634,60,No
CUST102234,28,40527,13350,688,60,No
CUST102235,53,64508,29136,758,36,No
CUST102236,26,85238,53662,614,36,No
CUST102237,61,31116,21390,587,60,Yes
CUST102238,59,75021,25359,590,72,Yes
CUST102239,24,72520,63338,598,36,No
CUST102240,33,71032,56551,722,72,No
CUST102241,22,95929,47433,582,240,No
CUST102242,25,78361,16743,659,60,No
CUST102243,64,106952,29695,723,180,No
CUST102244,47,45160,26721,709,240,No
CUST102245,52,73398,25981,653,24,No
CUST102246,41,72112,41596,693,24,No
CUST102247,28,43269,35835,688,60,No
CUST102248,58,93907,70171,664,72,No
CUST102249,28,128117,55241,665,60,No
CUST102250,23,69575,37836,836,48,No
CUST102251,64,82626,67260,737,84,No
CUST102252,23,72113,76501,850,12,No
CUST102253,42,52160,49720,645,360,No
CUST102254,26,24481,18444,674,36,No
CUST102255,22,52356,29439,587,240,No
CUST102256,43,35201,19890,623,24,Yes
CUST102257,64,112603,121546,813,36,No
CUST102258,22,67122,16059,643,36,No
CUST102259,58,61352,72885,814,360,No
CUST102260,37,92229,79720,593,12,No
CUST102261,55,41956,36969,606,72,No
CUST102262,54,50828,12097,656,180,No
CUST102263,43,71702,57758,676,84,No
CUST102264,50,95719,65546,745,60,No
CUST102265,28,82542,25240,712,360,No
CUST102266,42,76208,36421,651,180,No
CUST102267,64,71953,78451,671,60,Yes
CUST102268,56,80006,60004,658,72,No
CUST102269,25,75041,46031,616,360,No
CUST102270,33,44251,12066,618,360,No
CUST102271,49,71152,65042,752,60,No
CUST102272,51,43158,38965,552,180,No
CUST102273,36,72027,58633,793,48,No
CUST102274,62,57984,41184,656,60,No
CUST102275,50,133485,84601,626,36,No
CUST102276,36,69003,54738,732,36,No
CUST102277,32,34894,15123,784,84,No
CUST102278,37,66645,76059,758,60,No
CUST102279,36,82984,65457,715,36,No
CUST102280,32,111834,57169,756,60,No
CUST102281,28,55264,35904,560,60,Yes
CUST102282,40,30439,30612,643,360,Yes
CUST102283,23,90421,32698,616,180,No
CUST102284,36,35485,17488,766,60,Yes
CUST102285,50,59096,51975,653,240,No
CUST102286,65,63559,32764,739,48,No
CUST102287,43,68259,67747,718,84,No
CUST102288,48,87229,28825,620,360,No
CUST102289,60,52909,50935,639,60,No
CUST102290,25,63157,16948,771,84,No
CUST102291,40,69643,14806,626,48,No
CUST102292,60,73740,80983,689,36,No
CUST102293,64,72446,56605,625,72,No
CUST102294,21,80900,44643,658,360,No
CUST102295,50,91096,39408,677,60,No
CUST102296,41,79816,65201,625,240,Yes
CUST102297,40,81340,57670,613,240,No
CUST102298,26,30444,36277,700,36,Yes
CUST102299,42,71256,84311,621,60,No
CUST102300,38,81988,68462,623,84,No
CUST102301,28,88224,56717,614,60,No
CUST102302,59,52691,36417,675,24,Yes
CUST102303,52,53524,47234,746,360,Yes
CUST102304,53,55647,16782,785,120,No
CUST102305,36,83410,44070,629,60,No
CUST102306,32,95847,26384,831,72,No
CUST102307,58,59813,16351,610,24,No
CUST102308,54,92699,36694,756,60,No
CUST102309,34,73087,50083,629,240,No
CUST102310,56,66893,65875,619,180,No
CUST102311,53,64715,44362,628,48,No
CUST102312,43,88665,47478,676,60,No
CUST102313,65,78139,22063,721,84,No
CUST102314,22,126896,95210,727,48,No
CUST102315,61,48694,22948,614,24,No
CUST102316,41,82953,67601,611,60,No
CUST102317,22,56770,66829,616,72,Yes
CUST102318,47,48268,15027,672,12,No
CUST102319,29,69728,28737,665,24,No
CUST102320,21,73434,49428,613,36,No
CUST102321,31,142954,167058,699,48,No
CUST102322,23,65396,63552,838,60,No
CUST102323,43,41746,45847,645,48,Yes
CUST102324,46,76825,41003,650,36,No
CUST102325,24,18134,21616,719,180,Yes
CUST102326,38,67701,20502,641,36,No
CUST102327,26,70401,17810,727,60,No
CUST102328,55,89865,94862,630,360,Yes
CUST102329,42,94341,106347,808,72,No
CUST102330,63,57411,16683,704,120,No
CUST102331,35,66235,20760,637,60,Yes
CUST102332,42,50847,11856,639,12,No
CUST102333,57,41798,12728,644,84,No
CUST102334,62,77747,31831,776,72,No
CUST102335,32,38160,44650,591,24,No
CUST102336,62,59634,51754,633,60,Yes
CUST102337,58,45121,44153,641,240,Yes
CUST102338,38,83742,81744,679,36,Yes
CUST102339,65,115036,84560,661,60,No
CUST102340,55,37460,37366,576,60,Yes
CUST102341,50,23675,18841,652,180,No
CUST102342,44,66878,34412,673,180,No
CUST102343,62,70392,53576,636,120,No
CUST102344,50,75466,55355,728,60,No
CUST102345,34,58842,60222,744,24,No
CUST102346,26,64984,76793,675,48,No
CUST102347,23,79188,48387,696,84,No
CUST102348,36,96011,92496,529,120,No
CUST102349,27,21124,6332,651,360,No
CUST102350,34,60777,59369,750,60,No
CUST102351,29,75345,43053,650,72,No
CUST102352,35,47051,11264,628,60,No
CUST102353,41,113279,63804,839,36,No
CUST102354,55,54115,43868,807,60,No
CUST102355,22,68968,22018,713,60,No
CUST102356,47,83901,94308,760,360,Yes
CUST102357,22,55218,15333,524,60,No
CUST102358,55,23836,26935,625,360,No
CUST102359,38,59284,53779,647,60,No
CUST102360,34,95736,50713,663,36,No
CUST102361,40,61578,36377,646,36,No
CUST102362,38,48839,45948,501,36,No
CUST102363,30,93142,74651,707,60,No
CUST102364,45,61731,53807,718,12,No
CUST102365,22,57246,33727,792,60,No
CUST102366,45,73736,50717,625,360,No
CUST102367,53,89269,106218,619,84,No
CUST102368,56,129543,53621,492,120,No
CUST102369,51,90681,56028,659,24,No
CUST102370,34,98996,48689,743,60,No
CUST102371,21,57351,55350,637,48,Yes
CUST102372,36,44353,42757,830,180,No
CUST102373,23,71558,35238,662,36,No
CUST102374,55,72679,20451,690,60,No
CUST102375,61,43037,9099,585,72,No
CUST102376,26,65618,41172,700,60,No
CUST102377,45,79983,48817,541,180,No
CUST102378,33,79010,93895,729,36,Yes
CUST102379,54,82607,55330,731,60,No
CUST102380,28,77274,35269,775,120,No
CUST102381,41,57325,62555,609,60,No
CUST102382,54,57152,39496,691,60,No
CUST102383,24,40026,31988,719,12,No
CUST102384,45,114619,33889,711,120,No
CUST102385,35,70336,41000,619,360,No
CUST102386,24,64379,73664,513,72,No
CUST102387,65,46780,36933,704,180,No
CUST102388,32,143391,78077,669,60,No
CUST102389,52,43167,35642,640,36,No
CUST102390,52,59279,65824,733,12,Yes
CUST102391,48,80396,38107,677,84,No
CUST102392,33,85005,59938,588,60,Yes
CUST102393,51,93948,108857,545,120,Yes
CUST102394,34,115190,42896,601,84,No
CUST102395,40,82654,76014,848,360,No
CUST102396,38,43599,35511,731,60,No
CUST102397,49,63576,55926,693,60,No
CUST102398,26,77696,42828,667,48,No
CUST102399,52,121706,62542,663,60,Yes
CUST102400,49,35055,30996,762,180,No
CUST102401,63,100064,41581,646,12,No
CUST102402,22,74498,46163,720,360,No
CUST102403,43,90946,35303,656,360,No
CUST102404,39,67450,14050,816,72,No
CUST102405,51,48939,57261,732,48,No
CUST102406,25,88772,56078,767,36,No
CUST102407,39,86361,100986,639,36,Yes
CUST102408,54,94301,32093,754,24,No
CUST102409,30,69667,54853,658,60,No
CUST102410,45,55004,22055,688,24,No
CUST102411,22,31030,30722,794,120,Yes
CUST102412,31,90484,89009,607,60,No
CUST102413,51,80597,25195,694,36,No
CUST102414,35,45855,50994,711,60,Yes
CUST102415,29,56536,22311,716,360,No
CUST102416,43,58331,47422,648,84,No
CUST102417,39,32925,39037,826,60,Yes
CUST102418,29,49558,53641,589,120,No
CUST102419,55,41654,48176,782,120,No
CUST102420,41,59688,32387,765,180,No
CUST102421,29,51533,15747,813,36,No
CUST102422,48,29325,11388,569,180,Yes
CUST102423,27,120565,84455,619,48,Yes
CUST102424,36,101314,100628,784,240,No
CUST102425,36,50525,17692,549,48,Yes
CUST102426,53,76811,66037,568,240,Yes
CUST102427,24,80437,42115,646,360,No
CUST102428,24,99777,54000,693,36,No
CUST102429,59,49535,42695,791,360,No
CUST102430,60,97303,64901,667,24,No
CUST102431,37,56302,56979,637,36,No
CUST102432,57,36603,13028,702,60,No
CUST102433,59,88103,87217,713,360,Yes
CUST102434,49,102269,27023,711,60,No
CUST102435,56,134698,53078,668,60,No
CUST102436,58,40007,34252,543,84,No
CUST102437,59,87473,92278,616,360,Yes
CUST102438,57,59755,27050,779,120,No
CUST102439,55,89584,47228,693,36,No
CUST102440,27,33238,24500,657,48,Yes
CUST102441,47,38431,15817,758,24,Yes
CUST102442,48,50603,51168,601,84,Yes
CUST102443,42,71974,70077,664,36,No
CUST102444,34,53973,18636,690,36,No
CUST102445,27,86476,57405,649,180,No
CUST102446,57,95672,93264,687,48,No
CUST102447,42,84989,45667,667,72,No
CUST102448,25,110470,92033,582,60,No
CUST102449,22,80396,20116,693,24,No
CUST102450,47,39578,32006,587,60,Yes
CUST102451,41,104084,36706,692,60,No
CUST102452,58,54871,56549,776,180,No
CUST102453,35,92760,51523,660,48,Yes
CUST102454,41,109343,52655,598,60,Yes
CUST102455,30,81417,84746,671,120,Yes
CUST102456,43,32596,8154,622,120,No
CUST102457,59,47045,28067,722,120,No
CUST102458,25,103069,58750,670,360,No
CUST102459,21,65772,31886,800,120,No
CUST102460,33,71989,80034,761,60,Yes
CUST102461,41,88971,84605,669,180,No
CUST102462,46,87408,23069,730,60,No
CUST102463,65,76970,70403,652,36,No
CUST102464,41,64783,47117,682,48,No
CUST102465,38,62183,68455,655,36,No
CUST102466,57,91447,46907,734,36,No
CUST102467,65,83839,64905,780,36,No
CUST102468,52,63567,44545,736,24,No
CUST102469,56,97053,66924,745,180,No
CUST102470,37,66774,43811,745,240,No
CUST102471,55,48708,19757,719,72,No
CUST102472,31,51026,48766,600,180,No
CUST102473,41,45531,29656,799,36,No
CUST102474,46,63190,73207,806,240,No
CUST102475,24,100843,46469,664,60,No
CUST102476,54,49873,44025,654,24,Yes
CUST102477,38,74712,85225,723,36,No
CUST102478,60,53583,46267,719,48,Yes
CUST102479,55,63492,68017,666,12,No
CUST102480,61,32249,33135,592,48,Yes
CUST102481,49,64487,36120,701,24,No
