customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
824,33.0,Female,North,Secondary,Unemployed,984423.48,677667.82,Business,726.4,10,241,56.4,2022-03-20,0
825,65.0,Other,North,Post-Graduate,Salaried,428572.2,938774.76,Car,,6,497,44.87,2018-04-24,1
826,60.0,Female,North,Post-Graduate,Salaried,762555.33,475159.19,Business,590.2,5,70,62.78,2024-05-05,1
827,63.0,Male,East,Primary,Self-Employed,1244193.18,416969.89,Other,657.3,0,143,80.54,2025-04-15,0
828,51.0,Other,South,Secondary,Unemployed,724806.47,483718.35,Business,653.2,9,350,53.42,2018-08-06,0
829,29.0,Male,South,Primary,Unemployed,774493.7,769999.57,Home,661.0,0,417,51.22,2020-04-02,1
830,36.0,Female,West,Post-Graduate,,945766.62,10000.0,Car,701.7,7,205,14.73,2019-05-14,0
831,55.0,Other,South,Secondary,Unemployed,673348.82,743650.39,Other,660.4,2,330,11.84,2019-08-04,0
832,33.0,Female,West,Primary,Self-Employed,571075.27,307650.39,Business,780.6,9,257,41.22,2021-02-01,0
833,48.0,Other,West,Primary,Self-Employed,846236.46,563730.86,Car,609.1,0,335,65.29,2025-05-15,0
834,50.0,Male,East,Post-Graduate,Unemployed,953160.22,367310.82,Home,,2,188,52.55,2023-08-24,0
835,32.0,Female,West,Primary,Unemployed,544296.89,206682.43,Business,621.0,12,76,33.66,2025-05-20,0
836,45.0,Other,East,Secondary,Unemployed,1102575.75,275920.03,Education,652.8,11,479,53.09,2025-05-22,0
837,58.0,Male,West,Post-Graduate,Self-Employed,966589.75,335751.55,Car,662.5,11,86,29.69,2025-06-17,0
838,70.0,Male,North,Graduate,Salaried,751707.77,380009.41,Home,628.9,2,377,85.86,2022-09-17,0
839,68.0,Male,South,Secondary,Self-Employed,1156849.79,587640.5,Business,765.6,5,60,69.39,2022-03-27,0
840,49.0,Male,North,Secondary,Salaried,127167.88,463121.56,Car,793.9,6,421,54.93,2020-02-27,1
841,21.0,Male,South,Post-Graduate,,504835.71,597702.04,Education,720.3,11,495,87.43,2025-03-15,1
842,43.0,Male,North,Secondary,Unemployed,783917.18,272979.8,Education,666.3,1,229,46.34,2022-03-21,0
843,,Other,East,Primary,Salaried,860261.34,522179.51,Education,655.7,4,477,80.39,2022-05-19,0
844,25.0,Male,North,Post-Graduate,Self-Employed,886639.47,416310.21,Home,764.4,9,261,36.54,2024-12-08,0
845,23.0,,South,Post-Graduate,Salaried,577437.81,565394.89,Other,683.5,8,423,72.38,2025-06-10,0
846,60.0,Male,West,Secondary,Self-Employed,536389.19,406554.11,Home,661.3,1,491,45.38,2024-11-13,0
847,27.0,Male,West,Primary,Unemployed,,466011.53,Business,625.9,3,15,89.16,2018-04-18,0
848,24.0,Female,North,Graduate,Self-Employed,806418.82,307281.3,Car,705.2,11,223,56.71,2019-04-19,0
849,42.0,Other,North,Primary,Unemployed,604498.63,433537.72,Car,637.3,11,390,85.51,2024-01-06,0
850,24.0,Female,South,Post-Graduate,Self-Employed,,510363.2,Home,711.6,0,165,39.72,2025-05-07,0
851,63.0,Female,East,Graduate,Unemployed,901664.91,488041.06,Education,565.9,5,464,87.78,2020-06-21,1
852,62.0,Female,West,Graduate,Salaried,715579.47,571391.63,Car,641.8,8,262,18.87,2021-11-20,0
853,29.0,Male,West,Post-Graduate,Salaried,897779.5,145360.8,Home,646.1,11,422,76.97,2018-05-27,0
854,52.0,Female,West,Post-Graduate,Salaried,649842.56,357639.48,Business,772.5,4,428,92.03,2018-09-02,0
855,45.0,Other,East,Graduate,Unemployed,499197.14,461411.41,Car,633.7,10,161,12.66,2021-11-25,0
856,69.0,Male,West,Graduate,Unemployed,387735.79,347183.71,Business,583.5,6,405,71.98,2018-08-22,1
857,48.0,Female,East,Primary,Salaried,350910.74,257253.27,Other,715.8,11,478,30.25,2018-03-04,0
858,39.0,Other,North,Primary,Self-Employed,950702.55,127394.22,Other,739.5,5,142,66.03,2025-04-28,0
859,63.0,Other,South,Post-Graduate,Salaried,598552.09,576795.29,Other,606.7,7,23,92.1,2023-05-21,1
860,26.0,Female,West,Secondary,Salaried,774963.5,,Car,641.2,1,230,25.28,2021-02-05,0
861,30.0,Male,South,Primary,Unemployed,1002485.74,135725.06,Education,654.8,8,445,47.43,2021-07-23,0
862,37.0,Female,North,Primary,Unemployed,3251494.98,673258.53,Business,567.3,8,372,13.8,2020-08-19,1
863,28.0,Male,North,Graduate,Unemployed,479884.59,387260.91,Education,590.1,6,41,64.56,2021-03-05,1
864,42.0,Male,East,Secondary,Unemployed,1103495.61,593639.13,Home,639.2,4,323,12.65,2022-02-17,0
865,27.0,Female,North,Secondary,,277940.21,112597.36,Home,696.1,9,369,39.24,2020-05-30,0
866,25.0,Male,North,Post-Graduate,Unemployed,349301.13,722373.13,Other,675.6,9,327,56.6,2022-09-09,1
867,54.0,Female,North,Secondary,Self-Employed,478544.68,471705.73,Business,666.0,3,414,75.25,2022-01-22,1
868,44.0,Female,West,Secondary,Unemployed,916235.1,307405.41,Car,669.6,5,339,51.15,2020-08-01,0
869,55.0,Female,South,Post-Graduate,Unemployed,720875.91,947425.69,Car,631.9,12,151,39.03,2019-04-29,1
870,32.0,Male,North,Post-Graduate,Salaried,346607.91,526249.34,Car,683.5,4,396,57.14,2023-04-09,0
871,25.0,Male,East,Graduate,,1105812.36,771078.65,Other,734.0,6,361,57.34,2021-04-16,0
872,60.0,Other,West,Post-Graduate,Self-Employed,541184.28,382980.84,Business,653.0,5,491,48.16,2022-08-02,0
873,65.0,Other,East,Post-Graduate,Self-Employed,,519130.22,Education,822.2,1,82,86.13,2024-08-28,0
874,49.0,Other,West,Graduate,Self-Employed,346422.55,365253.43,Business,624.2,12,54,29.74,2023-07-14,1
875,41.0,Other,East,Primary,Self-Employed,734077.63,10000.0,Education,816.3,11,112,46.6,2021-02-13,0
876,31.0,Other,North,Secondary,Unemployed,489941.01,359877.26,Education,754.4,2,152,89.83,2020-11-28,0
877,30.0,Male,North,Post-Graduate,Salaried,,579719.47,Education,726.1,0,496,85.7,2024-01-13,0
878,34.0,Female,North,Primary,Self-Employed,1053687.42,649618.55,Business,656.3,7,271,20.73,2023-02-02,0
879,52.0,Female,South,Graduate,Self-Employed,650847.93,898169.42,Business,676.0,5,416,16.72,2020-06-30,0
880,61.0,Female,North,Graduate,Salaried,551701.59,353871.93,Other,655.8,11,166,85.84,2018-06-07,0
881,,Other,South,Graduate,Self-Employed,920169.35,101166.33,Car,643.3,9,197,84.13,2020-06-20,0
882,52.0,Other,South,Primary,Self-Employed,538347.01,378991.53,Home,623.3,3,330,84.45,2023-10-16,0
883,52.0,Female,West,Secondary,Self-Employed,508172.92,339323.12,Car,632.4,6,328,59.63,2025-02-25,0
884,39.0,Male,South,Primary,Self-Employed,815296.05,48116.1,Business,686.1,9,187,56.19,2021-04-25,0
885,49.0,Female,West,Post-Graduate,Unemployed,498299.37,727858.57,Car,620.2,1,182,69.24,2019-06-09,0
886,22.0,Female,East,Post-Graduate,Self-Employed,757781.1,10000.0,Business,673.1,12,214,15.17,2021-08-16,0
887,48.0,Male,South,Primary,Unemployed,167685.39,,Other,671.3,0,162,48.05,2020-06-25,1
888,42.0,Female,North,Primary,Unemployed,429160.16,10000.0,Car,637.6,0,415,42.23,2021-09-27,0
889,44.0,Male,South,Primary,Salaried,50000.0,239568.51,Home,591.8,4,415,23.72,2022-03-12,1
890,69.0,Male,South,Secondary,Salaried,991242.49,601374.23,Education,722.3,7,26,23.34,2021-05-19,0
891,68.0,Other,West,Primary,Salaried,,706857.68,Other,758.1,4,446,17.22,2018-10-30,0
892,59.0,Female,West,Primary,Self-Employed,1061744.1,,Education,732.7,6,104,80.68,2021-07-02,0
893,50.0,Female,West,Graduate,Unemployed,768873.89,587262.72,Other,622.9,1,118,92.19,2024-04-16,0
894,53.0,Female,South,Primary,Self-Employed,744490.3,691381.98,Car,688.9,6,492,41.68,2024-02-17,0
895,49.0,Female,South,Primary,Salaried,436013.82,634790.71,Business,616.9,1,53,57.68,2020-04-30,0
896,60.0,Female,West,Graduate,Unemployed,,10000.0,Education,660.4,12,124,15.01,2023-07-15,0
897,30.0,Other,West,Graduate,Unemployed,1146499.14,486884.15,Car,718.2,3,391,57.8,2023-06-25,0
898,,Female,North,Post-Graduate,Salaried,528663.26,83763.12,Home,689.5,11,380,16.92,2019-03-07,0
899,31.0,Female,South,Post-Graduate,Self-Employed,548512.28,384101.35,Home,703.5,6,258,24.51,2023-11-19,0
900,39.0,Other,South,Secondary,Self-Employed,592410.93,798724.89,Other,677.0,10,143,54.41,2024-11-24,0
901,64.0,Other,West,Primary,Self-Employed,816828.61,730924.86,Business,627.1,7,112,89.58,2019-07-09,1
902,,Female,North,Primary,Unemployed,672280.05,1026558.36,Business,758.6,4,364,25.95,2019-01-20,1
903,59.0,Other,East,Graduate,Unemployed,854534.4,593264.13,Business,694.8,3,145,34.16,2022-10-12,0
904,37.0,Female,South,Graduate,Unemployed,1117584.74,294080.4,Home,643.4,9,83,18.75,2020-06-05,0
905,29.0,Other,West,Secondary,Salaried,815887.3,81710.56,Home,621.9,9,314,33.57,2024-11-27,0
906,35.0,Female,North,Primary,Salaried,1151788.78,778646.5,Other,748.5,2,78,24.01,2018-01-02,0
907,49.0,Other,East,Primary,Unemployed,397647.37,527572.26,Car,683.3,6,198,75.78,2023-04-28,1
908,31.0,Other,North,Post-Graduate,Unemployed,,597633.25,Education,584.5,6,291,47.54,2020-10-23,1
909,32.0,Female,East,Secondary,Unemployed,982640.91,437753.43,Home,625.6,3,320,57.58,2020-02-22,0
910,,Other,North,Graduate,Salaried,275429.18,373824.15,Education,678.8,4,173,18.0,2022-02-19,0
911,62.0,Other,West,Post-Graduate,Salaried,610890.46,409981.28,Business,678.1,9,426,12.59,2023-04-13,0
912,68.0,Other,South,Secondary,Salaried,1120255.57,401671.77,Business,552.9,0,194,12.45,2019-09-20,0
913,28.0,Female,East,Secondary,Unemployed,1101137.4,522841.03,Education,751.8,3,340,62.19,2018-03-10,0
914,54.0,Other,South,Graduate,,5496946.52,267223.15,Car,617.6,10,347,15.23,2020-03-01,1
915,49.0,Male,East,Post-Graduate,Unemployed,1094905.39,494507.61,Home,596.3,0,164,33.27,2021-12-07,0
916,57.0,Male,South,Primary,Salaried,930005.9,,Education,762.4,2,378,17.35,2021-07-24,1
917,,Female,North,Post-Graduate,Unemployed,1120126.25,596140.39,Education,732.3,3,387,74.25,2019-06-28,0
918,32.0,Female,East,Post-Graduate,Self-Employed,332936.03,162824.36,Home,651.2,3,144,85.1,2019-12-27,0
919,52.0,Female,South,Secondary,Unemployed,524969.59,587666.82,Business,549.7,10,430,24.49,2024-07-25,1
920,43.0,Other,East,Primary,Unemployed,618586.16,314514.18,Car,627.4,5,363,92.32,2024-03-09,0
921,37.0,Female,West,Primary,Self-Employed,746215.9,590519.92,Home,581.7,7,76,49.72,2021-08-15,1
922,,Male,East,Graduate,Salaried,,519477.26,Business,656.0,7,176,38.62,2019-02-15,0
923,55.0,Female,East,Graduate,Self-Employed,724564.48,,Business,591.7,6,379,43.94,2020-09-24,1
924,40.0,Other,West,Primary,Salaried,806204.15,564794.47,Other,657.9,8,60,45.78,2021-01-08,0
925,31.0,Female,North,Primary,Self-Employed,1252929.89,155489.3,Car,,9,389,21.86,2025-06-10,0
926,43.0,Female,North,Secondary,Salaried,629870.51,405208.17,Car,,2,107,85.05,2021-05-19,0
927,48.0,Other,West,Secondary,Self-Employed,889655.9,500532.05,Business,718.3,7,86,39.3,2023-04-13,0
928,50.0,Female,East,Post-Graduate,Unemployed,460425.52,409194.92,Business,648.7,2,167,74.86,2019-07-01,1
929,55.0,Female,East,Primary,Unemployed,,525941.24,Other,637.6,9,96,75.27,2022-02-20,0
930,69.0,Female,West,Secondary,Self-Employed,590241.76,559892.15,Car,703.6,7,101,13.76,2021-05-21,1
931,39.0,Female,North,Graduate,Unemployed,531494.15,747675.24,Home,667.9,2,88,43.85,2023-10-21,0
932,62.0,Other,West,Primary,Self-Employed,1445381.14,412945.54,Business,669.6,5,70,58.85,2022-04-22,0
933,48.0,Female,East,Graduate,Salaried,734103.75,189511.54,Car,616.6,12,470,48.27,2022-03-08,1
934,48.0,Female,South,Post-Graduate,Self-Employed,395353.56,121342.34,Home,750.1,2,8,38.65,2024-08-14,0
935,50.0,Other,East,Primary,Unemployed,669766.55,524759.68,Education,581.5,10,194,31.45,2021-10-14,1
936,32.0,Female,North,Post-Graduate,Salaried,1166461.42,164083.64,Car,717.9,4,330,13.03,2019-04-03,0
937,26.0,Other,West,Primary,Salaried,548014.5,371701.71,Education,532.2,5,239,68.56,2020-09-26,1
938,44.0,Other,North,Graduate,Unemployed,726078.93,89957.23,Education,608.8,12,456,18.6,2023-10-01,1
939,48.0,Other,East,Graduate,Unemployed,,493090.11,Other,659.5,1,433,87.55,2019-04-22,0
940,55.0,Other,South,Graduate,Unemployed,,,Home,805.3,5,298,50.2,2022-11-25,1
941,59.0,Other,East,Primary,Salaried,547440.8,493999.66,Car,727.7,12,217,65.86,2021-01-30,1
942,22.0,Other,West,Graduate,Unemployed,706485.84,462162.18,Business,774.7,11,369,61.79,2023-03-02,0
943,51.0,Other,South,Post-Graduate,Self-Employed,743154.84,383042.24,Business,636.8,7,442,73.12,2020-05-12,0
944,23.0,Male,East,Graduate,Self-Employed,967421.22,308824.27,Education,667.7,7,292,93.72,2018-12-07,0
945,49.0,Female,West,Secondary,Self-Employed,666427.86,345515.13,Other,712.6,6,217,94.65,2018-04-06,0
946,29.0,Other,East,Secondary,Salaried,941914.45,521780.6,Business,668.6,6,116,27.96,2019-03-30,0
947,56.0,Female,West,Secondary,Self-Employed,279968.22,626738.54,Business,630.2,5,327,18.98,2025-02-06,0
948,69.0,Female,South,Primary,Self-Employed,546316.25,525741.08,Other,612.1,2,209,34.51,2023-12-22,0
949,62.0,Other,West,Primary,Self-Employed,428168.25,528079.19,Other,729.0,9,322,52.79,2018-11-26,1
950,36.0,Female,South,Secondary,Self-Employed,738788.63,132372.95,Education,604.6,5,16,73.15,2025-05-03,1
951,67.0,Other,West,Post-Graduate,Salaried,831378.4,,Other,734.4,4,38,86.03,2020-04-27,0
952,49.0,Female,South,Secondary,Self-Employed,574436.37,594366.63,Home,500.1,8,333,19.45,2024-10-10,1
953,,Other,North,Primary,Self-Employed,696029.72,21567.29,Business,601.7,6,41,76.56,2020-12-01,1
954,67.0,Other,West,Post-Graduate,Salaried,658107.98,577314.63,Home,558.3,11,398,13.39,2022-06-25,1
955,30.0,Male,West,Secondary,Self-Employed,989441.52,54828.48,Home,709.0,5,216,65.81,2019-08-05,0
956,42.0,Other,West,Graduate,Self-Employed,236297.53,878598.04,Education,747.3,7,390,30.8,2020-11-30,1
957,57.0,Female,South,Graduate,Self-Employed,687187.49,466602.48,Business,664.1,5,293,40.83,2021-04-07,0
958,64.0,Female,South,Primary,Salaried,690617.04,384832.05,Other,572.2,2,316,34.85,2022-04-23,0
959,40.0,Female,South,Graduate,Unemployed,727864.25,431278.36,Education,538.7,8,212,50.54,2019-11-29,1
960,45.0,Male,North,Graduate,Salaried,667288.06,248473.06,Education,683.9,8,251,24.91,2022-04-05,0
961,34.0,Other,South,Secondary,Self-Employed,738941.53,599293.31,Home,704.8,5,260,49.04,2025-02-28,0
962,46.0,Male,West,Secondary,Salaried,,684096.18,Education,655.3,4,288,91.74,2024-01-12,0
963,68.0,Male,South,Primary,Salaried,988996.81,935035.1,Other,695.1,2,25,93.25,2020-12-24,1
964,40.0,Male,East,Primary,Salaried,1172515.22,446583.07,Business,772.0,9,249,49.46,2024-01-09,0
965,28.0,Male,West,Secondary,Unemployed,381391.28,501476.02,Other,600.0,4,296,10.82,2022-10-27,0
966,69.0,Female,East,Graduate,Self-Employed,484240.01,819030.16,Other,680.4,9,143,51.87,2019-12-25,1
967,36.0,Other,West,Post-Graduate,Salaried,455322.55,716251.51,Car,656.1,12,489,25.49,2018-01-27,1
968,25.0,Male,South,Primary,Salaried,596269.46,348150.87,Car,652.4,7,180,64.22,2024-01-16,0
969,40.0,,West,Secondary,Salaried,436533.18,397544.83,Other,727.2,9,112,58.54,2019-09-26,1
970,63.0,Female,West,Graduate,Self-Employed,852683.85,1078674.12,Car,627.0,10,309,77.04,2021-01-08,1
971,40.0,Male,West,Graduate,Unemployed,559198.76,602087.27,Car,610.0,6,395,45.46,2022-07-14,1
972,50.0,Male,East,Post-Graduate,Self-Employed,,787359.38,Education,693.3,3,343,70.92,2021-04-22,0
973,,Other,West,Post-Graduate,Salaried,513932.84,338640.26,Business,542.1,1,43,30.67,2021-08-26,0
974,65.0,Male,East,Graduate,Unemployed,689069.79,348818.23,Education,628.9,9,305,41.88,2019-02-20,0
975,49.0,Male,East,Secondary,Unemployed,829101.94,343990.51,Home,679.9,12,380,45.17,2019-09-14,0
976,49.0,Other,North,Secondary,Salaried,434243.67,19432.03,Education,627.6,4,290,55.14,2021-04-08,0
977,,Other,East,Graduate,Unemployed,969720.02,247462.29,Home,711.6,7,190,38.31,2025-08-07,0
978,29.0,Male,East,Primary,Unemployed,1008747.9,187273.97,Business,717.4,7,413,14.08,2023-12-05,0
979,23.0,Other,North,Primary,,1290202.23,273020.47,Car,624.6,5,329,15.7,2018-11-06,0
980,53.0,Female,East,Post-Graduate,Self-Employed,640962.03,881656.71,Car,762.9,9,337,94.4,2018-10-27,0
981,62.0,Female,East,Primary,,608031.93,538521.07,Business,563.0,11,424,90.62,2018-03-29,1
982,22.0,Other,West,Secondary,Unemployed,5093381.19,337276.34,Education,715.9,3,304,67.34,2021-08-30,0
983,66.0,Male,East,Primary,Self-Employed,815985.14,293433.31,Education,692.1,0,278,61.16,2018-06-11,0
984,35.0,Female,North,Secondary,Self-Employed,882755.7,444609.73,Home,719.9,4,124,89.59,2020-06-08,0
985,45.0,Other,North,Primary,Salaried,1295524.58,479957.0,Other,685.7,7,209,26.88,2022-04-08,0
986,58.0,Female,West,Secondary,Salaried,792101.12,703272.84,Home,761.5,1,486,51.57,2024-10-13,1
987,,Female,North,Post-Graduate,Unemployed,553334.96,548007.41,Education,671.9,12,220,44.03,2019-02-14,1
988,35.0,Female,North,Secondary,Salaried,709673.2,709724.91,Car,730.9,6,453,50.07,2021-01-30,0
989,57.0,Female,East,Post-Graduate,,1062149.32,417605.28,Business,660.6,9,415,27.84,2025-05-31,0
990,32.0,Male,South,Primary,Self-Employed,715952.11,257735.83,Car,675.3,12,419,66.84,2022-02-04,0
991,40.0,Male,West,Primary,Unemployed,461564.01,537504.34,Business,667.9,0,174,12.42,2023-04-12,1
992,69.0,Female,North,Primary,Self-Employed,650005.86,255130.22,Business,673.5,0,183,86.26,2019-01-13,0
993,47.0,Male,East,Graduate,Unemployed,930197.4,156318.44,Home,600.6,4,248,49.91,2020-11-18,0
994,51.0,Male,North,Post-Graduate,Self-Employed,441967.31,558689.68,Other,600.5,2,117,53.75,2019-08-08,1
995,27.0,Female,South,Graduate,Self-Employed,700316.77,589926.36,Education,645.2,7,347,60.22,2023-10-19,1
996,63.0,Male,South,Secondary,Salaried,1148193.21,358415.14,Car,544.0,11,468,77.98,2025-02-01,1
997,61.0,Other,West,Post-Graduate,Salaried,1221686.83,494637.86,Business,639.9,7,444,39.23,2025-01-19,0
998,60.0,Female,South,Graduate,Self-Employed,1050989.57,15882.4,Business,722.7,10,398,53.73,2021-10-13,0
999,70.0,Other,South,Primary,Salaried,278107.56,288444.27,Business,633.6,1,405,41.06,2025-03-15,1
1000,28.0,Male,South,Post-Graduate,,1003552.32,369827.69,Car,644.6,5,162,48.47,2024-03-16,0
1001,30.0,Other,North,Graduate,Unemployed,4883234.57,250498.08,Car,673.2,9,404,22.9,2023-12-14,0
1002,65.0,Other,South,Secondary,Unemployed,421103.48,162373.93,Other,,1,353,24.08,2025-02-11,0
1003,48.0,Female,South,Graduate,Salaried,852474.54,243014.46,Home,735.7,8,220,85.97,2023-04-01,0
1004,37.0,Male,West,Secondary,Salaried,620597.87,,Business,638.3,11,318,60.49,2018-10-01,0
1005,31.0,Male,East,Primary,Salaried,749823.41,10000.0,Education,685.8,10,219,43.23,2020-03-03,0
1006,29.0,Other,East,Graduate,Salaried,1226460.93,692787.89,Home,760.4,10,82,27.5,2019-08-07,0
1007,54.0,Female,South,Primary,Unemployed,647664.77,507848.65,Education,578.8,4,425,20.61,2024-11-03,0
1008,38.0,Other,West,Graduate,Salaried,779599.05,861254.47,Other,714.0,4,62,63.29,2022-10-11,1
1009,27.0,Female,North,Primary,Self-Employed,1113238.56,614234.1,Education,714.4,10,258,81.12,2022-11-07,0
1010,37.0,Other,West,Secondary,Unemployed,,223791.4,Business,771.3,4,187,17.06,2019-02-19,0
1011,35.0,Other,West,Primary,Unemployed,326696.57,199592.41,Home,701.2,8,315,81.18,2022-03-20,0
1012,58.0,Other,West,Post-Graduate,Unemployed,237793.26,328886.02,Home,655.1,1,65,92.17,2020-09-04,1
1013,43.0,Other,North,Secondary,Unemployed,505287.83,185049.59,Car,692.6,6,421,78.44,2022-11-04,0
1014,22.0,Female,East,Graduate,Self-Employed,637428.99,301044.47,Car,731.2,6,415,12.41,2023-02-14,0
1015,38.0,Other,East,Post-Graduate,Self-Employed,611456.56,426038.49,Car,734.6,12,87,27.8,2024-02-20,0
1016,52.0,Female,East,Primary,Unemployed,686712.78,226151.81,Home,763.8,11,417,81.08,2020-07-21,0
1017,61.0,Male,South,Graduate,Salaried,352421.79,594023.63,Home,681.9,11,253,39.8,2022-11-29,0
1018,33.0,Other,North,Secondary,Salaried,498552.92,726114.2,Home,621.1,8,156,74.33,2024-01-14,1
1019,66.0,Male,East,Primary,Self-Employed,198627.14,104513.02,Car,670.7,8,186,43.72,2022-04-27,0
1020,49.0,Male,South,Post-Graduate,Unemployed,1174251.98,403734.25,Car,720.6,4,18,52.03,2020-06-15,0
1021,30.0,Male,West,Secondary,,923532.84,414564.2,Other,578.3,6,289,56.85,2024-05-15,1
1022,,Female,West,Graduate,Self-Employed,329071.86,931964.82,Car,554.6,11,138,70.07,2022-01-30,1
1023,41.0,Male,North,Post-Graduate,Unemployed,,374879.82,Education,622.9,11,131,77.62,2024-06-29,0
1024,27.0,Male,West,Graduate,Unemployed,1206326.65,83370.14,Home,612.0,11,364,64.82,2024-03-19,1
1025,50.0,Female,West,Secondary,Salaried,441776.36,200943.46,Education,721.1,8,234,57.51,2018-08-24,0
1026,25.0,Female,South,Post-Graduate,Salaried,646650.95,368908.4,Business,732.6,11,19,70.66,2023-07-04,0
1027,40.0,Other,East,Primary,Unemployed,263438.16,310490.6,Home,550.5,6,78,75.14,2025-08-22,1
1028,66.0,Other,South,Secondary,Salaried,439518.46,31958.12,Other,616.9,1,319,15.41,2022-08-22,0
1029,70.0,Other,West,Post-Graduate,Self-Employed,710448.58,243060.18,Business,631.7,1,174,17.57,2022-07-11,0
1030,29.0,Male,East,Post-Graduate,,,488227.81,Car,735.2,2,367,46.58,2020-10-29,1
1031,43.0,Male,East,Primary,Salaried,1123046.92,368096.14,Home,681.0,0,455,61.52,2024-03-31,0
1032,54.0,Male,South,Secondary,Unemployed,2007304.33,300720.32,Other,733.0,12,468,58.29,2022-03-16,0
1033,52.0,Other,South,Secondary,Self-Employed,787520.15,559618.46,Home,787.3,9,196,58.79,2022-12-11,0
