customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_group,credit_score_binary,income_quantile,income_cluster,income_log,loan_reciprocal,transaction_sqrt,income_boxcox,loan_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
477,67.0,Other,West,Secondary,Self-Employed,328475.48,511857.95,Car,677.3,3,403,19.36,2020-07-21,1,Medium,0.0,Q1-Low,3.0,12.702220516170014,1.953667028127624e-06,20.074859899884732,155434.40268259167,35129.5630738072,1.5582835893869462,67.16666666666667,0.1936
478,25.0,Male,West,Graduate,Salaried,58578.16,10000.0,Business,694.4,2,115,88.87,2023-02-07,0,Low,0.0,Q1-Low,3.0,10.978134280913943,9.999999999998999e-05,10.723805294763608,30958.578869348006,1649.456042947427,0.17071208791809098,19.166666666666668,0.8887
479,67.0,Female,West,Post-Graduate,Salaried,797182.1,621251.56,Education,670.8,9,35,33.85,2019-04-01,0,High,0.0,Q3,0.0,13.588839667898881,1.6096539057382781e-06,5.916079783099616,356379.41503277875,40835.34257056625,0.7793094701950785,5.833333333333333,0.3385
480,35.0,Other,South,Primary,Self-Employed,765736.98,48939.96,Other,605.1,10,492,61.98,2019-11-28,1,High,0.0,Q3,0.0,13.548595327542765,2.0433200190600475e-05,22.181073012818835,343206.39974897046,5668.080671176582,0.06391223263110526,82.0,0.6198
481,52.0,Female,West,Secondary,Unemployed,835779.12,267010.85,Car,668.4,6,381,84.17,2020-10-12,0,High,0.0,Q3,0.0,13.63612084311843,3.7451661608507533e-06,19.519221295943137,372503.14866721845,21186.59860058709,0.31947537765719725,63.5,0.8417
482,57.0,Female,West,Post-Graduate,Unemployed,711889.08,334621.44,Home,690.4,7,380,75.33,2018-05-18,0,High,0.0,Q2,0.0,13.47567879645351,2.988451666456271e-06,19.493588689617926,320566.83506014186,25248.317341391685,0.47004715959401994,63.333333333333336,0.7533
483,49.0,Other,North,Primary,Self-Employed,575096.55,403084.45,Education,655.0,3,72,40.46,2020-09-06,0,Medium,0.0,Q2,1.0,13.262294957564098,2.4808697036067692e-06,8.48528137423857,262536.1228807951,29177.71446948116,0.7008987447412091,12.0,0.4046
484,31.0,Female,South,Graduate,Unemployed,412835.4,660116.36,Business,589.6,0,237,49.42,2019-07-22,0,Medium,0.0,Q1-Low,1.0,12.930806667556586,1.5148844364348104e-06,15.394804318340652,192511.18444714433,42806.882132263716,1.598981967147197,39.5,0.49420000000000003
485,66.0,Other,South,Primary,Unemployed,301852.19,31188.76,Education,729.4,0,156,46.2,2021-01-10,0,Medium,1.0,Q1-Low,3.0,12.617696052331725,3.2062832892361477e-05,12.489995996796797,143612.4662055087,3993.58306638785,0.10332461063144845,26.0,0.462
486,68.0,Female,West,Primary,Self-Employed,532460.86,10000.0,Education,665.8,5,459,14.38,2022-04-18,0,Medium,0.0,Q2,1.0,13.185266549587421,9.999999999998999e-05,21.42428528562855,244276.0952236533,1649.456042947427,0.018780723150242443,76.5,0.1438
487,32.0,Female,South,Secondary,Self-Employed,420180.1,403911.26833965874,Education,685.6,5,127,55.87,2025-04-12,0,Medium,0.0,Q1-Low,1.0,12.948441087799843,2.475791289781679e-06,11.269427669584644,195714.7093248505,29224.210514868613,0.9612812894748198,21.166666666666668,0.5587
488,38.0,Other,North,Post-Graduate,Unemployed,538041.13,325954.18,Other,690.9,5,181,48.45,2023-08-16,0,Medium,0.0,Q2,1.0,13.195692144628152,3.067915864739016e-06,13.45362404707371,246671.19613857762,24738.659235593957,0.6058164735472918,30.166666666666668,0.48450000000000004
489,64.0,Male,West,Primary,Salaried,758876.2003066263,10000.0,Business,609.2,11,419,93.14,2018-09-26,1,High,0.0,Q3,0.0,13.539595251860753,9.999999999998999e-05,20.46948949045872,340327.7120334325,1649.456042947427,0.013177379915142244,69.83333333333333,0.9314
490,32.0,Male,South,Primary,Self-Employed,1030677.32,515882.28,Business,670.9,4,62,69.25,2023-07-26,0,Very High,0.0,Q4-High,2.0,13.845727706555092,1.9384267278961355e-06,7.874007874011811,453235.7835945362,35343.99239347563,0.500527439567604,10.333333333333334,0.6925
491,64.0,Other,East,Post-Graduate,Unemployed,545732.99,365754.09,Education,585.5,4,101,15.35,2020-08-09,0,Medium,0.0,Q2,1.0,13.209886938205434,2.7340774234404247e-06,10.04987562112089,249970.00345460302,27055.421815353944,0.6702070365949473,16.833333333333332,0.1535
492,62.0,Female,East,Secondary,Self-Employed,849094.59,245294.45,Car,763.3,11,276,81.56,2022-12-29,0,High,1.0,Q3,0.0,13.651927050239426,4.076733085481534e-06,16.61324772583615,378054.4444046239,19835.047091546243,0.2888894275018288,46.0,0.8156
493,37.0,Other,East,Secondary,Salaried,742058.6,638545.65,Car,702.4,4,238,91.28,2024-12-08,0,High,1.0,Q3,0.0,13.517184842373897,1.5660587461522889e-06,15.427248620541512,333264.18641707464,41715.93796267118,0.8605056932161423,39.666666666666664,0.9128000000000001
494,31.0,Other,North,Graduate,Self-Employed,559700.92,610897.66,Car,695.6,2,230,32.13,2020-01-26,1,Medium,0.0,Q2,1.0,13.235159635282715,1.6369353911095325e-06,15.165750888103101,255952.83941578455,40305.52144692025,1.0914716023693511,38.333333333333336,0.32130000000000003
495,44.0,Male,North,Graduate,Unemployed,777458.5514147718,616752.59,Education,691.4,7,398,22.36,2023-02-20,0,High,0.0,Q3,0.0,13.563786897778405,1.6213957042320622e-06,19.949937343260004,348120.7910615809,40605.36885769284,0.7932932101366318,66.33333333333333,0.2236
496,51.0,Female,East,Primary,Unemployed,746599.7,811176.41,Business,657.7,9,346,22.5,2024-05-04,0,High,0.0,Q3,0.0,13.523285783045894,1.232777466987728e-06,18.601075237738275,335172.4866488607,50240.579657535316,1.0864944226471027,57.666666666666664,0.225
497,45.32559213655279,Other,South,Secondary,Self-Employed,943040.95,643023.33,Car,570.6,7,187,17.86,2018-08-14,1,High,0.0,Q4-High,0.0,13.756866046310122,1.5551535276332796e-06,13.674794331177344,417067.71679868584,41943.06508325542,0.6818615140731693,31.166666666666668,0.17859999999999998
498,22.0,Female,North,Graduate,Self-Employed,1033310.2,406835.285051718,Car,594.6,1,267,43.53,2023-07-02,0,Very High,0.0,Q4-High,2.0,13.848278961203029,2.4579972208479284e-06,16.34013463836819,454319.2535125649,29388.472454490744,0.39372038043534074,44.5,0.4353
499,66.0,Other,West,Post-Graduate,Self-Employed,874925.2,209128.71,Education,665.9,7,452,57.69,2020-06-02,0,High,0.0,Q3,0.0,13.68189481892555,4.7817442186679935e-06,21.2602916254693,388807.54497941735,17522.758062547782,0.23902467319492,75.33333333333333,0.5769
500,31.0,Male,South,Secondary,Self-Employed,972546.0,657986.09,Business,666.4,6,76,81.02,2024-09-15,0,High,0.0,Q4-High,2.0,13.78767368235577,1.5197889669673693e-06,8.717797887081348,429267.7559738618,42699.50088512629,0.6765603786350466,12.666666666666666,0.8101999999999999
501,54.0,Male,West,Secondary,Salaried,810570.92,392246.07,Car,681.2,6,332,87.72,2022-08-25,0,High,0.0,Q3,0.0,13.60549535156967,2.549420061748477e-06,18.2208671582886,361978.08637899987,28566.232062008923,0.48391332617755395,55.333333333333336,0.8772
502,45.0,Other,West,Secondary,Salaried,570985.81,10000.0,Home,687.7,4,432,59.74,2023-07-17,0,Medium,0.0,Q2,1.0,13.255121388546474,9.999999999998999e-05,20.784609690826528,260779.45893593493,1649.456042947427,0.01751357008329156,72.0,0.5974
504,68.0,Female,North,Graduate,Salaried,775015.9,134421.83,Other,689.2,4,326,68.3,2019-05-05,0,High,0.0,Q3,0.0,13.56064011454934,7.439267862965359e-06,18.05547008526779,347097.0781661487,12429.286337038699,0.17344396418189612,54.333333333333336,0.6829999999999999
505,24.0,Male,East,Graduate,Self-Employed,902552.58,620847.93,Home,680.3029103187273,5,219,64.08,2021-12-29,0,High,0.0,Q4-High,0.0,13.71298333584799,1.6107003851973836e-06,14.798648586948742,400286.13218430296,40814.72542856257,0.6878800678847986,36.5,0.6408
506,53.0,Female,East,Graduate,Unemployed,761787.6973595249,105066.46,Education,594.2,9,390,24.21,2021-08-14,1,High,0.0,Q3,0.0,13.543424496160897,9.517785218993676e-06,19.748417658131498,341549.53865577764,10263.41520950066,0.13792091991532124,65.0,0.2421
507,27.0,Male,South,Secondary,Unemployed,427233.95,350059.86,Other,680.3245853134098,12,253,45.02,2019-10-30,1,Medium,0.0,Q1-Low,1.0,12.965089375079472,2.8566542876409685e-06,15.905973720586866,198787.9953317509,26148.925159423718,0.8193633956290224,42.166666666666664,0.45020000000000004
508,65.0,Female,West,Primary,Salaried,761506.2358799947,95876.16,Car,680.2058759770788,8,364,74.29,2019-04-12,0,High,0.0,Q3,0.0,13.543054953412714,1.0430121523431785e-05,19.078784028338912,341431.434805968,9558.70318791143,0.12590331566911694,60.666666666666664,0.7429000000000001
509,22.0,Female,North,Primary,Salaried,771669.3846461849,427724.2,Car,740.1,9,272,74.91,2021-11-02,1,High,1.0,Q3,0.0,13.55631277493876,2.337955158955228e-06,16.492422502470642,345694.22068514524,30554.427330502243,0.5542842679914199,45.333333333333336,0.7491
510,65.0,Female,West,Primary,Salaried,771401.4384579858,418975.2,Home,715.8,2,45,46.11,2019-04-03,1,High,1.0,Q3,0.0,13.5559654858324,2.3867761146721754e-06,6.708203932499369,345581.8809370731,30067.666642977194,0.5431351033484226,7.5,0.4611
511,23.0,Male,South,Secondary,Salaried,796236.77,110815.21,Education,719.2,1,159,66.74,2019-01-31,0,High,1.0,Q3,0.0,13.587653126252906,9.02403198983236e-06,12.609520212918492,355983.8889127395,10697.20938947094,0.1391736907603501,26.5,0.6674
512,22.0,Other,South,Primary,Salaried,855725.47,737838.25,Other,542.4,9,183,39.94,2023-08-13,1,High,0.0,Q3,0.0,13.659706059666167,1.3553105982239312e-06,13.527749258468683,380816.8093508698,46674.13333308908,0.8622371027474501,30.5,0.3994
513,69.0,Male,West,Graduate,Unemployed,909027.64,415344.87,Other,680.2542589678218,8,7,92.75,2019-02-09,0,High,0.0,Q4-High,0.0,13.72013187981399,2.4076377782154806e-06,2.6457513110645907,402973.09819425887,29865.025439682853,0.4569111561888261,1.1666666666666667,0.9275
514,32.0,Male,West,Primary,Self-Employed,1333225.77,552378.6,Home,668.4,5,199,46.05,2023-10-08,0,Very High,0.0,Q4-High,2.0,14.103112704722081,1.810352537190974e-06,14.106735979665885,576683.6957058371,37272.03967842487,0.4143173740183555,33.166666666666664,0.46049999999999996
515,50.0,Female,East,Post-Graduate,Unemployed,824737.84,486341.81,Education,654.9,0,47,37.89,2019-04-19,0,High,0.0,Q3,0.0,13.622822057626134,2.0561670402139556e-06,6.855654600401044,367895.6765817245,33761.07064424028,0.5896926106846268,7.833333333333333,0.3789
516,64.0,Female,East,Secondary,Salaried,332491.36,101834.99,Business,710.7,4,442,46.38,2018-10-13,0,Medium,1.0,Q1-Low,3.0,12.714372161370452,9.819807514096972e-06,21.02379604162864,157212.17937507408,10017.256223929007,0.30627860525458467,73.66666666666667,0.46380000000000005
517,64.0,Other,South,Primary,Self-Employed,954290.55,564740.17,Car,713.5,6,360,60.2,2019-02-21,0,High,1.0,Q4-High,0.0,13.768724511708278,1.7707258189195185e-06,18.973665961010276,421722.15874071646,37918.57295064169,0.59179059249827,60.0,0.602
518,42.0,Female,East,Post-Graduate,Self-Employed,784962.41,541741.82,Business,620.8,3,434,46.1,2023-08-07,0,High,0.0,Q3,0.0,13.573392384213228,1.845897737782175e-06,20.83266665599966,351264.3642175808,36713.13039147818,0.6901500162281655,72.33333333333333,0.461
519,63.0,Male,South,Primary,Salaried,456522.28,246329.06,Home,658.4,1,67,31.31,2023-07-30,0,Medium,0.0,Q1-Low,1.0,13.031394974431,4.059610343984571e-06,8.18535277187245,211514.43884070212,19900.0266162196,0.5395773016817492,11.166666666666666,0.3131
520,25.0,Other,North,Primary,Unemployed,1204392.69,554849.33,Other,687.4,9,352,37.79,2021-05-25,0,Very High,0.0,Q4-High,2.0,14.001486836452777,1.8022910832387564e-06,18.76166303929372,524363.0785237947,37401.5193046673,0.46068805847700717,58.666666666666664,0.3779
521,70.0,Other,North,Primary,Self-Employed,364351.14,413741.12,Home,597.0,8,180,78.81,2024-01-24,1,Medium,0.0,Q1-Low,3.0,12.805876096554488,2.4169703025892075e-06,13.416407864998739,171268.68803276098,29775.380155014427,1.1355559913988467,30.0,0.7881
522,45.0,Female,South,Post-Graduate,Self-Employed,704694.95,562787.1,Car,619.6,0,21,25.03,2025-05-24,0,High,0.0,Q2,0.0,13.465521712172162,1.7768708628893559e-06,4.58257569495584,317534.0193579688,37816.635304760865,0.7986251355994534,3.5,0.2503
523,40.0,Other,South,Primary,Self-Employed,625875.57,117634.54,Education,633.3,10,281,58.64,2023-05-04,0,High,0.0,Q2,1.0,13.346908458117216,8.500904581256419e-06,16.76305461424021,284171.2262266053,11205.340654954856,0.18795195984403099,46.833333333333336,0.5864
524,52.0,Other,North,Secondary,Self-Employed,307291.55,129793.42,Education,753.0,12,150,37.24,2018-04-26,0,Medium,1.0,Q1-Low,3.0,12.635555504414352,7.70455081621235e-06,12.24744871391589,146033.0397667459,12095.422366289202,0.42237874747938886,25.0,0.3724
525,68.0,Male,South,Secondary,Unemployed,258736.95,185740.7,Education,625.9,5,215,39.86,2025-06-01,0,Low,0.0,Q1-Low,3.0,12.463571052428989,5.3838496355402696e-06,14.66287829861518,124321.96975571176,15980.044214791194,0.7178746599586955,35.833333333333336,0.3986
526,58.0,Female,North,Post-Graduate,Unemployed,916284.26,208567.07,Business,549.5,1,177,24.43,2024-01-15,0,High,0.0,Q4-High,0.0,13.728083014389343,4.794620742382751e-06,13.30413469565007,405982.9317523738,17486.178485906028,0.22762267028356462,29.5,0.2443
527,57.0,Female,North,Secondary,Self-Employed,387636.13,375790.37,Business,665.4,5,198,58.48,2021-08-13,1,Medium,0.0,Q1-Low,3.0,12.867824949044378,2.6610580787368166e-06,14.071247279470288,181491.82630456178,27630.561368944065,0.9694410322381456,33.0,0.5848
528,53.0,Female,North,Secondary,Self-Employed,712039.35,325120.57,Education,643.3,4,191,92.4,2020-04-06,0,High,0.0,Q2,0.0,13.475889860136666,3.075782009117408e-06,13.820274961085254,320630.1630771625,24689.48251305701,0.45660477893532153,31.833333333333332,0.924
529,24.0,Female,East,Primary,Unemployed,585260.14,712059.94,Other,555.1,11,437,59.15,2024-08-21,1,Medium,0.0,Q2,1.0,13.2798134197726,1.4043761540636574e-06,20.904544960366874,266875.9399845581,45402.02048443168,1.2166554517107553,72.83333333333333,0.5915
530,51.0,Female,South,Post-Graduate,Self-Employed,167413.17,342680.21,Education,702.9,4,263,78.35,2022-11-09,1,Low,1.0,Q1-Low,3.0,12.028226081005887,2.9181726017968677e-06,16.217274740226856,82718.14878218867,25719.559131535218,2.046913095307854,43.833333333333336,0.7835
531,60.0,Other,West,Graduate,Unemployed,769718.6983183336,364030.22,Other,752.1,8,446,25.86,2023-08-07,1,High,1.0,Q3,0.0,13.553781699397524,2.747024683829813e-06,21.118712081942874,344876.314117135,26956.281670273383,0.4729392969085019,74.33333333333333,0.2586
533,68.0,Other,East,Secondary,Self-Employed,599763.53,205947.74,Other,624.9,1,329,27.3,2022-08-17,0,Medium,0.0,Q2,1.0,13.304292407169628,4.855600746092165e-06,18.138357147217054,273060.4939119037,17315.29034948511,0.34338156573141415,54.833333333333336,0.273
534,45.37106359978289,Female,West,Post-Graduate,Unemployed,1213208.01,523395.0,Home,709.9,3,413,80.31,2023-03-17,0,Very High,1.0,Q4-High,2.0,14.008779481409276,1.91060289074217e-06,20.322401432901575,527954.1176202012,35743.299912751696,0.4314140655896263,68.83333333333333,0.8031
535,33.0,Male,North,Primary,Self-Employed,787618.1,514034.77,Other,713.9,2,334,82.46,2023-06-14,0,High,1.0,Q3,0.0,13.576769876341835,1.9453936938935045e-06,18.275666882497067,352376.44340740156,35245.59757118624,0.6526446890948799,55.666666666666664,0.8245999999999999
536,45.59561263925593,Other,South,Secondary,Salaried,284786.11,607310.51,Other,638.1,5,348,65.88,2019-01-05,1,Low,0.0,Q1-Low,3.0,12.559497197664239,1.6466041399481104e-06,18.65475810617763,135999.45594607064,40121.49699139781,2.132514503604126,58.0,0.6587999999999999
537,68.0,Male,North,Graduate,Self-Employed,547876.88,399802.04,Other,680.315154201112,8,133,52.2,2019-01-05,1,Medium,0.0,Q2,1.0,13.213807694380804,2.501237862618204e-06,11.532562594670797,250888.92038128024,28992.918107855487,0.7297297159171965,22.166666666666668,0.522
538,68.0,Female,West,Post-Graduate,Self-Employed,449130.79,398126.52,Other,628.6,6,116,22.26,2019-12-19,1,Medium,0.0,Q1-Low,1.0,13.015071642587095,2.5117643506893174e-06,10.770329614269007,208307.743098662,28898.457701350635,0.8864378236014503,19.333333333333332,0.22260000000000002
539,24.0,Other,East,Graduate,Salaried,409817.41,414667.05,Other,650.2,10,131,91.88,2019-08-17,1,Medium,0.0,Q1-Low,1.0,12.92346943813121,2.4115733333526203e-06,11.445523142259598,191193.77697531122,29827.146570137258,1.0118336602634819,21.833333333333332,0.9188
540,23.0,Female,West,Graduate,Unemployed,987913.61,88482.8,Education,538.2,11,474,77.05,2020-09-08,1,High,0.0,Q4-High,2.0,13.80335154586946,1.130163150352372e-05,21.77154105707724,435612.66662806895,8980.799562334292,0.08956532140497589,79.0,0.7705
541,64.0,Female,North,Secondary,Self-Employed,1133882.72,748424.24,Car,562.6,6,479,93.13,2020-11-12,1,Very High,0.0,Q4-High,2.0,13.941159218329743,1.3361405825123978e-06,21.88606862823929,495578.0888220726,47193.648957467274,0.6600543661164534,79.83333333333333,0.9312999999999999
542,31.0,Female,North,Post-Graduate,Self-Employed,1124298.23,51153.22,Business,574.2,12,334,44.53,2018-05-19,1,Very High,0.0,Q4-High,2.0,13.93267049286703,1.9549111473334045e-05,18.275666882497067,491656.6018486695,5866.311313952362,0.04549791028311056,55.666666666666664,0.44530000000000003
543,42.0,Other,East,Post-Graduate,Unemployed,758876.2002632944,10000.0,Home,680.1859859224952,8,38,39.91,2024-10-02,0,High,0.0,Q3,0.0,13.539595251803652,9.999999999998999e-05,6.164414002968976,340327.7120152459,1649.456042947427,0.013177379915894674,6.333333333333333,0.39909999999999995
544,69.0,Male,East,Graduate,Unemployed,285291.91,177967.19,Home,603.3,12,333,21.57,2022-06-30,1,Low,0.0,Q1-Low,3.0,12.5612716858588,5.619013257443658e-06,18.24828759089466,136225.50085248947,15457.877125732797,0.6238073487607834,55.5,0.2157
545,28.0,Female,West,Secondary,Self-Employed,778543.9594237051,652193.43,Car,737.6,9,356,44.88,2021-08-01,0,High,1.0,Q3,0.0,13.56518201993573,1.5332874481731568e-06,18.867962264113206,348575.61831241904,42407.115266373075,0.8377091904775262,59.333333333333336,0.44880000000000003
546,64.0,Other,South,Primary,Self-Employed,254759.44,304727.78,Other,680.3452615743618,1,217,41.25,2022-05-31,0,Low,0.0,Q1-Low,3.0,12.448078931599527,3.2816174488587705e-06,14.730919862656235,122532.44194339617,23477.479378893513,1.1961393069477622,36.166666666666664,0.4125
547,62.0,Other,East,Secondary,Salaried,535160.47,283417.78,Education,627.0,2,30,44.09,2022-10-23,0,Medium,0.0,Q2,1.0,13.190323793425849,3.5283601473414842e-06,5.477225575051661,245434.99150284662,22191.45357272926,0.5295940113065527,5.0,0.4409
548,31.0,Female,North,Secondary,Unemployed,754672.18,694704.5,Car,754.9,6,400,88.2,2023-02-02,0,High,1.0,Q3,0.0,13.534040060341907,1.4394609506631935e-06,20.0,338562.939777179,44539.78036291636,0.92053810702284,66.66666666666667,0.882
549,33.0,Female,South,Post-Graduate,Salaried,1218442.38,247676.96,Business,678.5,6,443,27.56,2020-06-01,0,Very High,0.0,Q4-High,2.0,14.013084684000193,4.037517256348738e-06,21.047565179849187,530085.6162493613,19984.5913767689,0.2032734284899053,73.83333333333333,0.2756
550,30.0,Female,North,Primary,Self-Employed,405710.74,581148.68,Car,672.3,7,469,31.11,2024-07-15,1,Medium,0.0,Q1-Low,1.0,12.913398186414502,1.720730054828651e-06,21.656407827707714,189400.14051856447,38771.9198624175,1.4324212368644715,78.16666666666667,0.3111
551,41.0,Male,North,Graduate,Salaried,998121.86,359689.81,Business,625.4,9,136,16.21,2024-03-31,0,High,0.0,Q4-High,2.0,13.813631653929077,2.780173283196422e-06,11.661903789690601,439823.9004033314,26706.198505143162,0.36036662898055355,22.666666666666668,0.16210000000000002
